Date/Time,COL,NG,NUC,OIL,OTH,SUN,WAT,WND
2020-09-04 23:00:00-04:00,0,8056,4113,654,158,0,3520,456
2020-09-05 00:00:00-04:00,0,6873,4115,620,149,0,3091,492
2020-09-05 01:00:00-04:00,0,5166,4103,593,155,0,2822,472
2020-09-05 02:00:00-04:00,0,4187,4060,587,156,0,2865,491
2020-09-05 03:00:00-04:00,0,3879,4031,559,160,0,2752,486
2020-09-05 04:00:00-04:00,0,3640,3949,499,156,0,2649,453
2020-09-05 05:00:00-04:00,0,3657,3893,432,157,0,2542,599
2020-09-05 06:00:00-04:00,0,3762,3891,451,158,0,2573,614
2020-09-05 07:00:00-04:00,0,3810,3923,490,155,0,2567,516
2020-09-05 08:00:00-04:00,0,4182,3937,562,155,0,2635,489
2020-09-05 09:00:00-04:00,0,4832,4035,590,164,0,2938,326
2020-09-05 10:00:00-04:00,0,5158,4031,597,170,0,2917,313
2020-09-05 11:00:00-04:00,0,5413,4025,597,175,0,3276,504
2020-09-05 12:00:00-04:00,0,5354,4024,599,181,0,3213,662
2020-09-05 13:00:00-04:00,0,5941,4024,598,184,0,3313,668
2020-09-05 14:00:00-04:00,0,6286,4018,598,179,0,3353,693
2020-09-05 15:00:00-04:00,0,6522,4020,660,177,0,3318,772
2020-09-05 16:00:00-04:00,0,6680,4029,681,173,0,3296,674
2020-09-05 17:00:00-04:00,0,7057,4046,680,170,0,3582,538
2020-09-05 18:00:00-04:00,0,7379,4053,680,163,0,3509,297
2020-09-05 19:00:00-04:00,0,7329,4055,680,157,0,3413,311
2020-09-05 20:00:00-04:00,0,7246,4050,679,152,0,3431,338
2020-09-05 21:00:00-04:00,0,7256,4043,680,152,0,3502,223
2020-09-05 22:00:00-04:00,0,6773,4034,673,154,0,3300,295
2020-09-05 23:00:00-04:00,0,6123,4031,619,154,0,3230,244
2020-09-06 00:00:00-04:00,0,5247,4034,592,157,0,2962,292
2020-09-06 01:00:00-04:00,0,4171,4036,592,152,0,3060,212
2020-09-06 02:00:00-04:00,0,3892,4031,591,154,0,2721,205
2020-09-06 03:00:00-04:00,0,3623,4009,588,155,0,2485,260
2020-09-06 04:00:00-04:00,0,3567,3906,573,149,0,2436,189
2020-09-06 05:00:00-04:00,0,3498,3915,574,155,0,2241,167
2020-09-06 06:00:00-04:00,0,3570,3926,577,161,0,2398,162
2020-09-06 07:00:00-04:00,0,3624,3946,582,163,0,2225,156
2020-09-06 08:00:00-04:00,0,4256,3986,588,166,0,2480,128
2020-09-06 09:00:00-04:00,0,4780,4066,596,180,0,2499,41
2020-09-06 10:00:00-04:00,0,5132,4064,594,191,0,2527,96
2020-09-06 11:00:00-04:00,0,5151,4044,605,196,0,3215,151
2020-09-06 12:00:00-04:00,0,5732,4041,607,198,0,3239,182
2020-09-06 13:00:00-04:00,0,6123,4039,604,201,0,3173,193
2020-09-06 14:00:00-04:00,0,6956,4035,605,199,0,3279,116
2020-09-06 15:00:00-04:00,0,7531,4043,604,199,0,3290,49
2020-09-06 16:00:00-04:00,0,7791,4058,662,192,0,3382,28
2020-09-06 17:00:00-04:00,0,7924,4054,713,187,0,3302,12
2020-09-06 18:00:00-04:00,0,7984,4065,701,179,0,3365,2
2020-09-06 19:00:00-04:00,0,7844,4069,702,170,0,3294,2
2020-09-06 20:00:00-04:00,0,7883,4055,701,168,0,3385,53
2020-09-06 21:00:00-04:00,0,7904,4049,700,166,0,3380,182
2020-09-06 22:00:00-04:00,0,7650,4045,691,159,0,3378,307
2020-09-06 23:00:00-04:00,0,7112,4055,601,158,0,3045,499
2020-09-07 00:00:00-04:00,0,5922,4027,591,157,0,2651,782
2020-09-07 01:00:00-04:00,0,4947,4023,589,157,0,2480,948
2020-09-07 02:00:00-04:00,0,4465,4010,589,159,0,2436,1091
2020-09-07 03:00:00-04:00,0,4158,4000,581,159,0,2292,1178
2020-09-07 04:00:00-04:00,0,4132,3909,568,154,0,1983,1275
2020-09-07 05:00:00-04:00,0,4007,3906,570,154,0,1968,1218
2020-09-07 06:00:00-04:00,0,4313,3931,575,156,0,2136,1194
2020-09-07 07:00:00-04:00,0,4207,3939,576,156,0,2015,1232
2020-09-07 08:00:00-04:00,0,4700,3962,580,160,0,2299,1275
2020-09-07 09:00:00-04:00,0,5174,4029,590,168,0,2472,1374
2020-09-07 10:00:00-04:00,0,5779,4012,583,176,0,2631,1420
2020-09-07 11:00:00-04:00,0,6527,4015,589,179,0,2826,1323
2020-09-07 12:00:00-04:00,0,7247,4024,584,197,0,3025,1247
2020-09-07 13:00:00-04:00,0,7635,4023,602,204,0,3136,1156
2020-09-07 14:00:00-04:00,0,7552,4017,598,204,0,3276,1218
2020-09-07 15:00:00-04:00,0,7832,4023,599,201,0,3344,1201
2020-09-07 16:00:00-04:00,0,8130,4029,639,202,0,3473,1191
2020-09-07 17:00:00-04:00,0,8189,4035,663,191,0,3453,1029
2020-09-07 18:00:00-04:00,0,8473,4030,664,183,0,3479,948
2020-09-07 19:00:00-04:00,0,8295,4034,662,178,0,3530,863
2020-09-07 20:00:00-04:00,0,8504,4048,666,182,0,3595,727
2020-09-07 21:00:00-04:00,0,8383,4046,661,186,0,3561,636
2020-09-07 22:00:00-04:00,0,8108,4063,655,188,0,3347,621
2020-09-07 23:00:00-04:00,0,7402,4064,600,185,0,3299,498
2020-09-08 00:00:00-04:00,0,6728,4066,596,186,0,3122,321
2020-09-08 01:00:00-04:00,0,5387,4082,596,183,0,2738,284
2020-09-08 02:00:00-04:00,0,4887,4087,599,189,0,2480,146
2020-09-08 03:00:00-04:00,0,4878,4082,598,192,0,2359,104
2020-09-08 04:00:00-04:00,0,4790,4065,595,194,0,2178,56
2020-09-08 05:00:00-04:00,0,4783,4068,590,191,0,2157,77
2020-09-08 06:00:00-04:00,0,5145,4092,587,188,0,2398,82
2020-09-08 07:00:00-04:00,0,6028,4111,599,186,0,2673,69
2020-09-08 08:00:00-04:00,0,7173,4095,597,192,0,3117,52
2020-09-08 09:00:00-04:00,0,8070,4073,639,197,0,3440,48
2020-09-08 10:00:00-04:00,0,8640,4076,658,198,0,3588,31
2020-09-08 11:00:00-04:00,0,8673,4076,660,196,0,3666,55
2020-09-08 12:00:00-04:00,0,9057,4074,667,197,0,3694,106
2020-09-08 13:00:00-04:00,0,9454,4095,708,204,0,3727,108
2020-09-08 14:00:00-04:00,0,10150,4104,715,213,0,3812,85
2020-09-08 15:00:00-04:00,0,11075,4109,717,208,0,3917,58
2020-09-08 16:00:00-04:00,0,11569,4116,716,213,0,3755,78
2020-09-08 17:00:00-04:00,0,11996,4115,717,208,0,3915,53
2020-09-08 18:00:00-04:00,0,11880,4120,717,196,0,3968,60
2020-09-08 19:00:00-04:00,0,11264,4119,712,194,0,3818,63
2020-09-08 20:00:00-04:00,0,10658,4121,696,191,0,3638,61
2020-09-08 21:00:00-04:00,0,10215,4112,671,190,0,3480,72
2020-09-08 22:00:00-04:00,0,9534,4099,657,189,0,3467,39
2020-09-08 23:00:00-04:00,0,8834,4069,654,186,0,3256,104
2020-09-09 00:00:00-04:00,0,7676,4076,617,185,0,3025,140
2020-09-09 01:00:00-04:00,0,7089,4081,656,188,0,2604,211
2020-09-09 02:00:00-04:00,0,6331,4055,655,186,0,2494,377
2020-09-09 03:00:00-04:00,0,5825,4050,593,187,0,2451,447
2020-09-09 04:00:00-04:00,0,5566,4048,592,188,0,2256,508
2020-09-09 05:00:00-04:00,0,5720,4050,593,190,0,2364,397
2020-09-09 06:00:00-04:00,0,6133,4078,596,190,0,2282,371
2020-09-09 07:00:00-04:00,0,6912,4110,661,189,0,2494,323
2020-09-09 08:00:00-04:00,0,7894,4103,606,191,0,3279,236
2020-09-09 09:00:00-04:00,0,8894,4095,597,192,0,3502,116
2020-09-09 10:00:00-04:00,0,9235,4103,595,196,0,3166,23
2020-09-09 11:00:00-04:00,0,9178,4094,591,193,0,3368,5
2020-09-09 12:00:00-04:00,0,9862,4089,645,195,0,3478,3
2020-09-09 13:00:00-04:00,0,10706,4109,652,188,0,3649,4
2020-09-09 14:00:00-04:00,0,11173,4122,654,191,0,3822,2
2020-09-09 15:00:00-04:00,0,11552,4125,655,189,0,3945,2
2020-09-09 16:00:00-04:00,0,11565,4124,656,188,0,3961,8
2020-09-09 17:00:00-04:00,0,11511,4129,656,190,0,4149,6
2020-09-09 18:00:00-04:00,0,11840,4127,656,186,0,4016,23
2020-09-09 19:00:00-04:00,0,11740,4122,655,186,0,3904,39
2020-09-09 20:00:00-04:00,0,11308,4123,656,184,0,3813,40
2020-09-09 21:00:00-04:00,0,11278,4126,658,186,0,3643,65
2020-09-09 22:00:00-04:00,0,10320,4119,660,187,0,3554,92
2020-09-09 23:00:00-04:00,0,9398,4119,662,188,0,3139,213
2020-09-10 00:00:00-04:00,0,8097,4099,607,189,0,2787,329
2020-09-10 01:00:00-04:00,0,7345,4098,592,186,0,2361,485
2020-09-10 02:00:00-04:00,0,6893,4004,578,181,0,2172,588
2020-09-10 03:00:00-04:00,0,6474,3913,565,178,0,2113,644
2020-09-10 04:00:00-04:00,0,6153,3910,565,174,0,2094,664
2020-09-10 05:00:00-04:00,0,6099,3912,566,177,0,2038,578
2020-09-10 06:00:00-04:00,0,6823,3941,570,178,0,2094,577
2020-09-10 07:00:00-04:00,0,7709,4105,593,185,0,2382,557
2020-09-10 08:00:00-04:00,0,8631,4114,596,184,0,2924,501
2020-09-10 09:00:00-04:00,0,9202,4103,659,186,0,3280,318
2020-09-10 10:00:00-04:00,0,9603,4091,684,176,0,3481,219
2020-09-10 11:00:00-04:00,0,10175,4093,748,169,0,3548,190
2020-09-10 12:00:00-04:00,0,10906,4091,747,174,0,3597,118
2020-09-10 13:00:00-04:00,0,11700,4099,745,174,0,3655,63
2020-09-10 14:00:00-04:00,0,11978,4092,710,168,0,3833,63
2020-09-10 15:00:00-04:00,0,12621,4092,716,173,0,3745,77
2020-09-10 16:00:00-04:00,0,12728,4081,717,176,0,3695,103
2020-09-10 17:00:00-04:00,0,12617,4081,838,168,0,3698,122
2020-09-10 18:00:00-04:00,0,12433,4080,833,165,0,3754,162
2020-09-10 19:00:00-04:00,0,12081,4083,718,164,0,3687,185
2020-09-10 20:00:00-04:00,0,11874,4090,692,167,0,3626,157
2020-09-10 21:00:00-04:00,0,11852,4088,657,165,0,3361,117
2020-09-10 22:00:00-04:00,0,10828,4100,657,167,0,3263,78
2020-09-10 23:00:00-04:00,0,9718,4098,658,168,0,2954,63
2020-09-11 00:00:00-04:00,0,8577,4087,628,170,0,2675,40
2020-09-11 01:00:00-04:00,0,8160,4072,643,165,0,2390,43
2020-09-11 02:00:00-04:00,0,7010,3995,613,161,0,2156,41
2020-09-11 03:00:00-04:00,0,6353,3911,562,158,0,2106,42
2020-09-11 04:00:00-04:00,0,6037,3886,555,159,0,2015,77
2020-09-11 05:00:00-04:00,0,5942,3883,556,155,0,2011,82
2020-09-11 06:00:00-04:00,0,6134,3888,561,157,0,2031,107
2020-09-11 07:00:00-04:00,0,6866,3994,578,159,0,2422,153
2020-09-11 08:00:00-04:00,0,8048,4001,637,162,0,2851,142
2020-09-11 09:00:00-04:00,0,8339,4072,658,168,0,3277,133
2020-09-11 10:00:00-04:00,0,8662,4075,667,175,0,3524,148
2020-09-11 11:00:00-04:00,0,9118,4073,731,180,0,3399,134
2020-09-11 12:00:00-04:00,0,9015,4084,746,176,0,3290,84
2020-09-11 13:00:00-04:00,0,8834,4083,1006,174,0,3234,43
2020-09-11 14:00:00-04:00,0,8708,4077,763,172,0,3247,33
2020-09-11 15:00:00-04:00,0,8740,4079,715,177,0,3252,52
2020-09-11 16:00:00-04:00,0,9033,4077,713,176,0,3230,73
2020-09-11 17:00:00-04:00,0,8959,4101,720,174,0,3213,86
2020-09-11 18:00:00-04:00,0,9153,4100,720,171,0,3212,81
2020-09-11 19:00:00-04:00,0,8698,4112,727,167,0,3114,81
2020-09-11 20:00:00-04:00,0,8686,4117,701,168,0,2914,99
2020-09-11 21:00:00-04:00,0,8740,4111,688,176,0,2870,163
2020-09-11 22:00:00-04:00,0,8510,4111,683,180,0,2712,225
2020-09-11 23:00:00-04:00,0,7704,4102,621,183,0,2676,246
2020-09-12 00:00:00-04:00,0,6753,4094,615,183,0,2324,317
2020-09-12 01:00:00-04:00,0,4981,4079,620,175,0,2030,363
2020-09-12 02:00:00-04:00,0,4680,4037,604,173,0,2061,348
2020-09-12 03:00:00-04:00,0,4329,3922,585,167,0,1961,304
2020-09-12 04:00:00-04:00,0,4075,3921,583,168,0,1887,310
2020-09-12 05:00:00-04:00,0,3864,3919,585,166,0,1912,337
2020-09-12 06:00:00-04:00,0,3887,3928,588,167,0,1917,370
2020-09-12 07:00:00-04:00,0,4086,3947,591,167,0,1919,420
2020-09-12 08:00:00-04:00,0,4447,3965,593,172,0,2356,497
2020-09-12 09:00:00-04:00,0,4892,4065,608,189,0,2456,459
2020-09-12 10:00:00-04:00,0,5222,4073,601,190,0,2456,361
2020-09-12 11:00:00-04:00,0,5442,4078,668,192,0,2595,223
2020-09-12 12:00:00-04:00,0,5914,4070,673,187,0,2613,172
2020-09-12 13:00:00-04:00,0,6231,4069,668,196,0,2642,208
2020-09-12 14:00:00-04:00,0,6073,4061,673,195,0,2786,295
2020-09-12 15:00:00-04:00,0,6263,4067,675,197,0,2873,332
2020-09-12 16:00:00-04:00,0,6308,4068,673,199,0,3105,312
2020-09-12 17:00:00-04:00,0,6363,4085,675,191,0,3132,352
2020-09-12 18:00:00-04:00,0,6757,4104,681,187,0,3188,421
2020-09-12 19:00:00-04:00,0,6868,4108,684,175,0,3168,497
2020-09-12 20:00:00-04:00,0,6828,4104,685,175,0,3128,639
2020-09-12 21:00:00-04:00,0,6648,4110,686,174,0,3026,754
2020-09-12 22:00:00-04:00,0,6385,4096,683,176,0,2990,917
2020-09-12 23:00:00-04:00,0,5493,4073,681,177,0,2619,1084
2020-09-13 00:00:00-04:00,0,4744,4057,620,177,0,2338,1087
2020-09-13 01:00:00-04:00,0,4007,4029,598,178,0,2047,1035
2020-09-13 02:00:00-04:00,0,3668,3918,582,173,0,1959,1028
2020-09-13 03:00:00-04:00,0,3581,3909,539,168,0,1996,1129
2020-09-13 04:00:00-04:00,0,3553,3811,552,168,0,1939,1129
2020-09-13 05:00:00-04:00,0,3537,3808,514,166,0,1909,1036
2020-09-13 06:00:00-04:00,0,3608,3820,538,175,0,1886,1020
2020-09-13 07:00:00-04:00,0,3699,3858,564,172,0,1921,881
2020-09-13 08:00:00-04:00,0,4070,3947,492,175,0,1810,883
2020-09-13 09:00:00-04:00,0,4454,4045,480,187,0,2268,906
2020-09-13 10:00:00-04:00,0,5125,4056,541,199,0,2549,943
2020-09-13 11:00:00-04:00,0,5596,4061,0,793,0,2819,1002
2020-09-13 12:00:00-04:00,0,6032,4067,607,194,0,2858,1050
2020-09-13 13:00:00-04:00,0,6166,4102,0,842,0,2743,1048
2020-09-13 14:00:00-04:00,0,6387,4097,660,206,0,2946,956
2020-09-13 15:00:00-04:00,0,6402,4096,638,202,0,2961,1147
2020-09-13 16:00:00-04:00,0,6525,4103,633,201,0,3000,1162
2020-09-13 17:00:00-04:00,0,7272,4096,0,847,0,3177,1162
2020-09-13 18:00:00-04:00,0,7663,4092,657,184,0,3241,1076
2020-09-13 19:00:00-04:00,0,7921,3913,657,183,0,3332,981
2020-09-13 20:00:00-04:00,0,7961,3827,0,848,0,3269,951
2020-09-13 21:00:00-04:00,0,8216,3764,666,179,0,3369,872
2020-09-13 22:00:00-04:00,0,7917,3664,665,181,0,3230,852
2020-09-13 23:00:00-04:00,0,7026,3576,0,849,0,3154,879
2020-09-14 00:00:00-04:00,0,6337,3537,659,184,0,2716,707
2020-09-14 01:00:00-04:00,0,5438,3497,655,186,0,2481,747
2020-09-14 02:00:00-04:00,0,4952,3440,587,189,0,2464,639
2020-09-14 03:00:00-04:00,0,4744,3359,536,194,0,2345,704
2020-09-14 04:00:00-04:00,0,4798,3360,0,764,0,2203,666
2020-09-14 05:00:00-04:00,0,4856,3360,573,197,0,2231,570
2020-09-14 06:00:00-04:00,0,5703,3387,581,204,0,2328,528
2020-09-14 07:00:00-04:00,0,6929,3460,656,209,0,2430,501
2020-09-14 08:00:00-04:00,0,7214,3471,670,207,0,2891,516
2020-09-14 09:00:00-04:00,0,7893,3478,669,203,0,2985,402
2020-09-14 10:00:00-04:00,0,8222,3478,668,212,0,3030,382
2020-09-14 11:00:00-04:00,0,8271,3467,673,215,0,3171,345
2020-09-14 12:00:00-04:00,0,8433,3469,673,220,0,3170,382
2020-09-14 13:00:00-04:00,0,8507,3477,672,226,0,3090,452
2020-09-14 14:00:00-04:00,0,8665,3472,677,226,0,3231,443
2020-09-14 15:00:00-04:00,0,8757,3467,716,220,0,3253,420
2020-09-14 16:00:00-04:00,0,8693,3472,725,221,0,3274,407
2020-09-14 17:00:00-04:00,0,8849,3479,728,215,0,3334,364
2020-09-14 18:00:00-04:00,0,9121,3486,691,209,0,3300,314
2020-09-14 19:00:00-04:00,0,8910,3488,696,204,0,3248,245
2020-09-14 20:00:00-04:00,0,8810,3496,703,203,0,3234,338
2020-09-14 21:00:00-04:00,0,8423,3497,697,205,0,3081,355
2020-09-14 22:00:00-04:00,0,7818,3485,686,206,0,3110,306
2020-09-14 23:00:00-04:00,0,7013,3481,627,201,0,2939,282
2020-09-15 00:00:00-04:00,0,6501,3483,647,201,0,2409,242
2020-09-15 01:00:00-04:00,0,5288,3467,613,200,0,2474,143
2020-09-15 02:00:00-04:00,0,4556,3368,592,196,0,2369,136
2020-09-15 03:00:00-04:00,0,4194,3354,505,195,0,2447,115
2020-09-15 04:00:00-04:00,0,4181,3350,481,199,0,2348,77
2020-09-15 05:00:00-04:00,0,4254,3358,584,197,0,2429,42
2020-09-15 06:00:00-04:00,0,5001,3377,602,198,0,2470,26
2020-09-15 07:00:00-04:00,0,5643,3495,682,202,0,2441,16
2020-09-15 08:00:00-04:00,0,6225,3482,697,213,0,2868,3
2020-09-15 09:00:00-04:00,0,7058,3489,694,214,0,2927,0
2020-09-15 10:00:00-04:00,0,7011,3489,684,216,0,3047,0
2020-09-15 11:00:00-04:00,0,6908,3490,630,222,0,3156,5
2020-09-15 12:00:00-04:00,0,6921,3488,627,225,0,3159,1
2020-09-15 13:00:00-04:00,0,6872,3486,686,227,0,3249,2
2020-09-15 14:00:00-04:00,0,7098,3472,689,227,0,3274,1
2020-09-15 15:00:00-04:00,0,7143,3465,684,218,0,3289,4
2020-09-15 16:00:00-04:00,0,7370,3462,675,205,0,3269,15
2020-09-15 17:00:00-04:00,0,7789,3462,675,196,0,3337,0
2020-09-15 18:00:00-04:00,0,8036,3470,679,197,0,3348,2
2020-09-15 19:00:00-04:00,0,8087,3477,684,200,0,3309,12
2020-09-15 20:00:00-04:00,0,7903,3486,694,198,0,3115,159
2020-09-15 21:00:00-04:00,0,7687,3472,675,197,0,3094,408
2020-09-15 22:00:00-04:00,0,7064,3467,621,202,0,2982,566
2020-09-15 23:00:00-04:00,0,6217,3454,0,806,0,2884,750
2020-09-16 00:00:00-04:00,0,5053,3432,460,195,0,2817,862
2020-09-16 01:00:00-04:00,0,4213,3430,493,190,0,2402,963
2020-09-16 02:00:00-04:00,0,3936,3449,606,194,0,1806,1095
2020-09-16 03:00:00-04:00,0,3947,3438,607,195,0,1979,1139
2020-09-16 04:00:00-04:00,0,3873,3429,588,198,0,2006,1208
2020-09-16 05:00:00-04:00,0,3834,3435,564,191,0,2170,1254
2020-09-16 06:00:00-04:00,0,4399,3440,623,198,0,2108,1226
2020-09-16 07:00:00-04:00,0,4983,3473,638,190,0,1992,1125
2020-09-16 08:00:00-04:00,0,5371,3485,618,191,0,2151,1140
2020-09-16 09:00:00-04:00,0,6019,3468,611,194,0,2934,923
2020-09-16 10:00:00-04:00,0,6211,3470,608,202,0,2987,782
2020-09-16 11:00:00-04:00,0,6433,3480,614,208,0,2971,709
2020-09-16 12:00:00-04:00,0,6766,3481,624,206,0,3094,626
2020-09-16 13:00:00-04:00,0,6730,3468,609,207,0,3083,507
2020-09-16 14:00:00-04:00,0,6721,3467,619,206,0,2919,588
2020-09-16 15:00:00-04:00,0,7066,3467,622,202,0,2785,677
2020-09-16 16:00:00-04:00,0,7242,3466,617,196,0,2924,744
2020-09-16 17:00:00-04:00,0,7446,3473,603,192,0,2806,712
2020-09-16 18:00:00-04:00,0,7695,3464,607,186,0,2887,686
2020-09-16 19:00:00-04:00,0,7842,3461,606,180,0,2879,860
2020-09-16 20:00:00-04:00,0,7998,3455,607,179,0,2938,979
2020-09-16 21:00:00-04:00,0,7713,3472,589,183,0,2747,1132
2020-09-16 22:00:00-04:00,0,6506,3456,612,177,0,3047,1345
2020-09-16 23:00:00-04:00,0,5611,3454,608,179,0,3158,1304
2020-09-17 00:00:00-04:00,0,5163,3435,605,181,0,3136,1212
2020-09-17 01:00:00-04:00,0,4473,3420,594,178,0,2886,1078
2020-09-17 02:00:00-04:00,0,4258,3424,593,183,0,2582,885
2020-09-17 03:00:00-04:00,0,4171,3427,508,184,0,2684,742
2020-09-17 04:00:00-04:00,0,4098,3419,476,183,0,2953,526
2020-09-17 05:00:00-04:00,0,4281,3424,582,185,0,3015,350
2020-09-17 06:00:00-04:00,0,4719,3439,575,181,0,3032,137
2020-09-17 07:00:00-04:00,0,5532,3468,607,175,0,3097,45
2020-09-17 08:00:00-04:00,0,6724,3472,664,174,0,3217,43
2020-09-17 09:00:00-04:00,0,7314,3477,667,181,0,3269,34
2020-09-17 10:00:00-04:00,0,7579,3471,696,184,0,3199,23
2020-09-17 11:00:00-04:00,0,7488,3470,715,187,0,3314,42
2020-09-17 12:00:00-04:00,0,7771,3477,672,195,0,3411,78
2020-09-17 13:00:00-04:00,0,8126,3474,669,196,0,3547,72
2020-09-17 14:00:00-04:00,0,8497,3481,668,188,0,3575,77
2020-09-17 15:00:00-04:00,0,8599,3489,666,187,0,3526,56
2020-09-17 16:00:00-04:00,0,8712,3495,667,187,0,3512,51
2020-09-17 17:00:00-04:00,0,9033,3488,665,189,0,3628,69
2020-09-17 18:00:00-04:00,0,9074,3483,666,182,0,3581,91
2020-09-17 19:00:00-04:00,0,8785,3487,668,177,0,3477,91
2020-09-17 20:00:00-04:00,0,8758,3489,671,178,0,3427,124
2020-09-17 21:00:00-04:00,0,8636,3485,672,182,0,3298,108
2020-09-17 22:00:00-04:00,0,8262,3475,672,184,0,3201,96
2020-09-17 23:00:00-04:00,0,7412,3469,673,184,0,3061,70
2020-09-18 00:00:00-04:00,0,6083,3463,675,180,0,2716,64
2020-09-18 01:00:00-04:00,0,5136,3454,662,179,0,2606,52
2020-09-18 02:00:00-04:00,0,4865,3385,659,178,0,2483,53
2020-09-18 03:00:00-04:00,0,4781,3283,599,180,0,2364,83
2020-09-18 04:00:00-04:00,0,4648,3227,0,772,0,2262,107
2020-09-18 05:00:00-04:00,0,4776,3231,595,185,0,2288,155
2020-09-18 06:00:00-04:00,0,4536,3226,635,192,0,2531,203
2020-09-18 07:00:00-04:00,0,5225,3245,665,198,0,2638,248
2020-09-18 08:00:00-04:00,0,6197,3262,670,200,0,3024,223
2020-09-18 09:00:00-04:00,0,6567,3276,673,210,0,3333,152
2020-09-18 10:00:00-04:00,0,6405,3280,673,217,0,3484,212
2020-09-18 11:00:00-04:00,0,6456,3276,770,210,0,3458,216
2020-09-18 12:00:00-04:00,0,6521,3270,766,214,0,3611,294
2020-09-18 13:00:00-04:00,0,6378,3277,763,223,0,3348,373
2020-09-18 14:00:00-04:00,0,6079,3258,753,219,0,3105,436
2020-09-18 15:00:00-04:00,0,6056,3257,712,219,0,2993,460
2020-09-18 16:00:00-04:00,0,6035,3254,685,218,0,3079,431
2020-09-18 17:00:00-04:00,0,6213,3259,0,892,0,3310,433
2020-09-18 18:00:00-04:00,0,6747,3257,0,887,0,3173,378
2020-09-18 19:00:00-04:00,0,6790,3277,719,195,0,3249,341
2020-09-18 20:00:00-04:00,0,6668,3367,707,194,0,3222,325
2020-09-18 21:00:00-04:00,0,6337,3427,684,198,0,3203,333
2020-09-18 22:00:00-04:00,0,5815,3459,0,883,0,3325,328
2020-09-18 23:00:00-04:00,0,4962,3457,0,885,0,3134,269
2020-09-19 00:00:00-04:00,0,4193,3445,693,191,0,2859,230
2020-09-19 01:00:00-04:00,0,3753,3450,0,874,0,2459,204
2020-09-19 02:00:00-04:00,0,3574,3446,622,196,0,2357,161
2020-09-19 03:00:00-04:00,0,3405,3437,0,815,0,2310,149
2020-09-19 04:00:00-04:00,0,3080,3436,617,194,0,2272,134
2020-09-19 05:00:00-04:00,0,3134,3436,620,196,0,2308,112
2020-09-19 06:00:00-04:00,0,3559,3449,624,195,0,2472,109
2020-09-19 07:00:00-04:00,0,3862,3467,638,192,0,2586,102
2020-09-19 08:00:00-04:00,0,4166,3489,637,195,0,2805,91
2020-09-19 09:00:00-04:00,0,4585,3506,640,207,0,2911,45
2020-09-19 10:00:00-04:00,0,4423,3498,692,215,0,3061,19
2020-09-19 11:00:00-04:00,0,4304,3481,697,222,0,3054,12
2020-09-19 12:00:00-04:00,0,4331,3474,694,225,0,3166,15
2020-09-19 13:00:00-04:00,0,4358,3474,692,224,0,3110,17
2020-09-19 14:00:00-04:00,0,4258,3461,684,224,0,3088,22
2020-09-19 15:00:00-04:00,0,4289,3460,681,224,0,3140,43
2020-09-19 16:00:00-04:00,0,4348,3459,683,222,0,3147,66
2020-09-19 17:00:00-04:00,0,4800,3468,682,216,0,3258,72
2020-09-19 18:00:00-04:00,0,5234,3470,679,212,0,3373,67
2020-09-19 19:00:00-04:00,0,5773,3479,684,205,0,3243,71
2020-09-19 20:00:00-04:00,0,6126,3480,691,202,0,3294,137
2020-09-19 21:00:00-04:00,0,5876,3462,698,201,0,3331,191
2020-09-19 22:00:00-04:00,0,5378,3463,698,200,0,3246,164
2020-09-19 23:00:00-04:00,0,4907,3464,700,198,0,2969,130
2020-09-20 00:00:00-04:00,0,4254,3469,678,200,0,2684,156
2020-09-20 01:00:00-04:00,0,3579,3460,666,199,0,2277,170
2020-09-20 02:00:00-04:00,0,3114,3465,629,195,0,2176,183
2020-09-20 03:00:00-04:00,0,2966,3469,614,194,0,2086,194
2020-09-20 04:00:00-04:00,0,3047,3465,630,196,0,2101,222
2020-09-20 05:00:00-04:00,0,3036,3470,633,197,0,2151,202
2020-09-20 06:00:00-04:00,0,3214,3507,639,199,0,2199,148
2020-09-20 07:00:00-04:00,0,3325,3515,641,198,0,2392,105
2020-09-20 08:00:00-04:00,0,3725,3501,641,200,0,2373,115
2020-09-20 09:00:00-04:00,0,4053,3482,635,202,0,2801,90
2020-09-20 10:00:00-04:00,0,4067,3476,630,216,0,2904,68
2020-09-20 11:00:00-04:00,0,4168,3467,645,221,0,2820,80
2020-09-20 12:00:00-04:00,0,4197,3468,645,216,0,2785,101
2020-09-20 13:00:00-04:00,0,3775,3466,643,217,0,2792,91
2020-09-20 14:00:00-04:00,0,3610,3465,641,217,0,2835,84
2020-09-20 15:00:00-04:00,0,3765,3459,638,216,0,2983,74
2020-09-20 16:00:00-04:00,0,3968,3465,637,212,0,2998,53
2020-09-20 17:00:00-04:00,0,4538,3477,687,212,0,3111,39
2020-09-20 18:00:00-04:00,0,5121,3473,689,198,0,3374,31
2020-09-20 19:00:00-04:00,0,5580,3471,691,198,0,3417,51
2020-09-20 20:00:00-04:00,0,5709,3475,697,184,0,3388,84
2020-09-20 21:00:00-04:00,0,5552,3469,699,176,0,3250,164
2020-09-20 22:00:00-04:00,0,5147,3458,701,177,0,3170,190
2020-09-20 23:00:00-04:00,0,4669,3452,701,173,0,3187,154
2020-09-21 00:00:00-04:00,0,3694,3448,648,177,0,2705,133
