date,TAVG,TMAX,TMIN
2021-02-27,57.0,73.0,47.0
2021-02-28,60.0,72.0,48.0
2021-03-01,61.0,75.0,52.0
2021-03-02,59.0,74.0,48.0
2021-03-03,52.0,58.0,45.0
2021-03-04,54.0,63.0,44.0
2021-03-05,57.0,72.0,48.0
2021-03-06,57.0,65.0,48.0
2021-03-07,56.0,60.0,52.0
2021-03-08,58.0,63.0,52.0
2021-03-09,55.0,61.0,47.0
2021-03-10,53.0,57.0,47.0
2021-03-11,50.0,56.0,44.0
2021-03-12,50.0,57.0,42.0
2021-03-13,52.0,59.0,44.0
2021-03-14,55.0,61.0,52.0
2021-03-15,53.0,57.0,47.0
2021-03-16,51.0,57.0,44.0
2021-03-17,52.0,60.0,44.0
2021-03-18,54.0,60.0,50.0
2021-03-19,56.0,65.0,49.0
2021-03-20,57.0,64.0,53.0
2021-03-21,57.0,64.0,48.0
2021-03-22,58.0,65.0,47.0
2021-03-23,56.0,64.0,50.0
2021-03-24,63.0,71.0,54.0
2021-03-25,56.0,61.0,49.0
2021-03-26,54.0,61.0,46.0
2021-03-27,57.0,73.0,48.0
2021-03-28,61.0,80.0,50.0
2021-03-29,60.0,70.0,51.0
2021-03-30,59.0,67.0,53.0
2021-03-31,64.0,84.0,53.0
2021-04-01,70.0,85.0,57.0
2021-04-02,63.0,73.0,52.0
2021-04-03,56.0,61.0,53.0
2021-04-04,58.0,67.0,51.0
2021-04-05,58.0,64.0,52.0
2021-04-06,58.0,65.0,52.0
2021-04-07,60.0,68.0,54.0
2021-04-08,60.0,67.0,54.0
2021-04-09,60.0,68.0,53.0
2021-04-10,60.0,66.0,54.0
2021-04-11,60.0,68.0,54.0
2021-04-12,60.0,65.0,57.0
2021-04-13,58.0,62.0,56.0
2021-04-14,57.0,61.0,52.0
2021-04-15,56.0,63.0,48.0
2021-04-16,58.0,65.0,54.0
2021-04-17,59.0,66.0,52.0
2021-04-18,66.0,87.0,53.0
2021-04-19,65.0,77.0,54.0
2021-04-20,61.0,69.0,54.0
2021-04-21,59.0,63.0,57.0
2021-04-22,58.0,63.0,57.0
2021-04-23,58.0,62.0,56.0
2021-04-24,58.0,62.0,55.0
2021-04-25,58.0,64.0,54.0
2021-04-26,58.0,64.0,54.0
2021-04-27,57.0,63.0,53.0
2021-04-28,61.0,74.0,52.0
2021-04-29,66.0,77.0,56.0
2021-04-30,67.0,80.0,57.0
2021-05-01,62.0,67.0,56.0
2021-05-02,61.0,66.0,58.0
2021-05-03,61.0,66.0,57.0
2021-05-04,63.0,69.0,58.0
2021-05-05,62.0,68.0,57.0
2021-05-06,60.0,67.0,57.0
2021-05-07,60.0,66.0,58.0
2021-05-08,62.0,68.0,57.0
2021-05-09,63.0,69.0,59.0
2021-05-10,62.0,65.0,60.0
2021-05-11,62.0,67.0,60.0
2021-05-12,62.0,65.0,59.0
2021-05-13,60.0,64.0,58.0
2021-05-14,61.0,66.0,58.0
2021-05-15,61.0,68.0,58.0
2021-05-16,59.0,63.0,55.0
2021-05-17,61.0,66.0,58.0
2021-05-18,61.0,67.0,58.0
2021-05-19,62.0,69.0,57.0
2021-05-20,62.0,67.0,56.0
2021-05-21,61.0,70.0,54.0
2021-05-22,58.0,64.0,51.0
2021-05-23,59.0,65.0,54.0
2021-05-24,62.0,71.0,55.0
2021-05-25,67.0,75.0,59.0
2021-05-26,66.0,74.0,60.0
2021-05-27,63.0,69.0,57.0
2021-05-28,61.0,67.0,56.0
2021-05-29,60.0,67.0,57.0
2021-05-30,61.0,67.0,58.0
2021-05-31,62.0,68.0,60.0
2021-06-01,62.0,66.0,58.0
2021-06-02,59.0,63.0,57.0
2021-06-03,61.0,68.0,58.0
2021-06-04,63.0,69.0,59.0
2021-06-05,63.0,69.0,59.0
2021-06-06,63.0,69.0,60.0
2021-06-07,62.0,69.0,59.0
2021-06-08,63.0,70.0,59.0
2021-06-09,64.0,70.0,59.0
2021-06-10,64.0,71.0,56.0
2021-06-11,64.0,72.0,57.0
2021-06-12,66.0,74.0,58.0
2021-06-13,65.0,72.0,59.0
2021-06-14,66.0,74.0,61.0
2021-06-15,69.0,79.0,62.0
2021-06-16,70.0,80.0,64.0
2021-06-17,68.0,74.0,62.0
2021-06-18,66.0,71.0,60.0
2021-06-19,65.0,69.0,61.0
2021-06-20,63.0,69.0,60.0
2021-06-21,65.0,70.0,61.0
2021-06-22,64.0,70.0,60.0
2021-06-23,65.0,71.0,61.0
2021-06-24,64.0,69.0,61.0
2021-06-25,64.0,70.0,61.0
2021-06-26,65.0,70.0,61.0
2021-06-27,66.0,71.0,61.0
2021-06-28,67.0,72.0,64.0
2021-06-29,68.0,74.0,64.0
2021-06-30,67.0,73.0,64.0
2021-07-01,67.0,73.0,63.0
2021-07-02,66.0,70.0,63.0
2021-07-03,65.0,70.0,62.0
2021-07-04,66.0,71.0,60.0
2021-07-05,64.0,70.0,60.0
2021-07-06,65.0,72.0,62.0
2021-07-07,66.0,71.0,62.0
2021-07-08,68.0,74.0,64.0
2021-07-09,70.0,75.0,66.0
2021-07-10,70.0,77.0,65.0
2021-07-11,69.0,77.0,65.0
2021-07-12,70.0,75.0,67.0
2021-07-13,69.0,74.0,66.0
2021-07-14,69.0,76.0,66.0
2021-07-15,69.0,76.0,64.0
2021-07-16,68.0,73.0,65.0
2021-07-17,68.0,75.0,64.0
2021-07-18,69.0,79.0,65.0
2021-07-19,71.0,76.0,66.0
2021-07-20,69.0,74.0,65.0
2021-07-21,69.0,78.0,64.0
2021-07-22,71.0,77.0,67.0
2021-07-23,70.0,76.0,65.0
2021-07-24,68.0,73.0,65.0
2021-07-25,67.0,73.0,65.0
2021-07-26,67.0,73.0,65.0
2021-07-27,66.0,70.0,64.0
2021-07-28,67.0,72.0,63.0
2021-07-29,67.0,72.0,62.0
2021-07-30,65.0,70.0,61.0
2021-07-31,65.0,69.0,61.0
2021-08-01,67.0,74.0,62.0
2021-08-02,68.0,78.0,63.0
2021-08-03,68.0,75.0,63.0
2021-08-04,67.0,73.0,63.0
2021-08-05,68.0,73.0,64.0
2021-08-06,68.0,73.0,64.0
2021-08-07,67.0,74.0,64.0
2021-08-08,67.0,72.0,64.0
2021-08-09,67.0,74.0,63.0
2021-08-10,67.0,73.0,62.0
2021-08-11,68.0,76.0,64.0
2021-08-12,71.0,79.0,66.0
2021-08-13,71.0,80.0,66.0
2021-08-14,69.0,75.0,65.0
2021-08-15,69.0,76.0,65.0
2021-08-16,71.0,79.0,66.0
2021-08-17,72.0,78.0,68.0
2021-08-18,72.0,76.0,68.0
2021-08-19,71.0,78.0,67.0
2021-08-20,70.0,76.0,67.0
2021-08-21,69.0,75.0,65.0
2021-08-22,69.0,74.0,66.0
2021-08-23,69.0,76.0,64.0
2021-08-24,68.0,74.0,63.0
2021-08-25,68.0,75.0,64.0
2021-08-26,71.0,79.0,64.0
2021-08-27,69.0,77.0,62.0
2021-08-28,66.0,72.0,61.0
2021-08-29,65.0,70.0,61.0
2021-08-30,67.0,73.0,64.0
2021-08-31,67.0,72.0,65.0
2021-09-01,69.0,76.0,66.0
2021-09-02,69.0,75.0,64.0
2021-09-03,66.0,71.0,64.0
2021-09-04,68.0,77.0,62.0
2021-09-05,70.0,82.0,62.0
2021-09-06,73.0,80.0,68.0
2021-09-07,72.0,78.0,67.0
2021-09-08,69.0,76.0,63.0
2021-09-09,68.0,87.0,63.0
2021-09-10,68.0,74.0,63.0
2021-09-11,71.0,80.0,65.0
2021-09-12,69.0,74.0,60.0
2021-09-13,64.0,69.0,59.0
2021-09-14,64.0,72.0,59.0
2021-09-15,65.0,70.0,61.0
2021-09-16,65.0,71.0,61.0
2021-09-17,65.0,72.0,62.0
2021-09-18,65.0,71.0,62.0
2021-09-19,65.0,71.0,60.0
2021-09-20,68.0,79.0,61.0
2021-09-21,71.0,82.0,64.0
2021-09-22,71.0,77.0,65.0
2021-09-23,68.0,71.0,61.0
2021-09-24,64.0,70.0,60.0
2021-09-25,65.0,69.0,61.0
2021-09-26,64.0,67.0,63.0
2021-09-27,64.0,68.0,63.0
2021-09-28,66.0,71.0,63.0
2021-09-29,66.0,72.0,61.0
2021-09-30,68.0,80.0,60.0
2021-10-01,71.0,88.0,60.0
2021-10-02,69.0,83.0,59.0
2021-10-03,73.0,89.0,59.0
2021-10-04,72.0,83.0,63.0
2021-10-05,71.0,77.0,65.0
2021-10-06,67.0,71.0,63.0
2021-10-07,66.0,69.0,64.0
2021-10-08,65.0,69.0,60.0
2021-10-09,64.0,70.0,57.0
2021-10-10,65.0,76.0,56.0
2021-10-11,64.0,70.0,56.0
2021-10-12,65.0,71.0,56.0
2021-10-13,62.0,71.0,53.0
2021-10-14,62.0,73.0,53.0
2021-10-15,69.0,89.0,57.0
2021-10-16,73.0,89.0,58.0
2021-10-17,66.0,72.0,56.0
2021-10-18,62.0,66.0,55.0
2021-10-19,60.0,67.0,53.0
2021-10-20,61.0,68.0,54.0
2021-10-21,61.0,71.0,53.0
2021-10-22,60.0,65.0,58.0
2021-10-23,63.0,68.0,60.0
2021-10-24,62.0,69.0,58.0
2021-10-25,61.0,63.0,55.0
2021-10-26,60.0,68.0,52.0
2021-10-27,64.0,80.0,54.0
2021-10-28,70.0,86.0,59.0
2021-10-29,70.0,78.0,59.0
2021-10-30,62.0,69.0,58.0
2021-10-31,62.0,66.0,55.0
2021-11-01,59.0,64.0,53.0
2021-11-02,60.0,65.0,56.0
2021-11-03,60.0,65.0,58.0
2021-11-04,60.0,64.0,57.0
2021-11-05,59.0,66.0,56.0
2021-11-06,59.0,62.0,56.0
2021-11-07,58.0,62.0,56.0
2021-11-08,60.0,68.0,56.0
2021-11-09,61.0,66.0,56.0
2021-11-10,62.0,71.0,59.0
2021-11-11,68.0,84.0,57.0
2021-11-12,75.0,91.0,62.0
2021-11-13,77.0,91.0,64.0
2021-11-14,71.0,86.0,59.0
2021-11-15,66.0,76.0,57.0
2021-11-16,59.0,63.0,57.0
2021-11-17,60.0,66.0,56.0
2021-11-18,59.0,64.0,53.0
2021-11-19,60.0,65.0,58.0
2021-11-20,59.0,62.0,57.0
2021-11-21,64.0,88.0,51.0
2021-11-22,73.0,85.0,57.0
2021-11-23,67.0,71.0,58.0
2021-11-24,61.0,71.0,54.0
2021-11-25,65.0,77.0,51.0
2021-11-26,64.0,76.0,51.0
2021-11-27,63.0,78.0,50.0
2021-11-28,61.0,71.0,50.0
2021-11-29,61.0,73.0,53.0
2021-11-30,58.0,61.0,53.0
2021-12-01,57.0,66.0,51.0
2021-12-02,56.0,62.0,54.0
2021-12-03,57.0,61.0,55.0
2021-12-04,58.0,62.0,53.0
2021-12-05,57.0,63.0,51.0
2021-12-06,56.0,64.0,48.0
2021-12-07,60.0,65.0,56.0
2021-12-08,59.0,66.0,52.0
2021-12-09,58.0,59.0,54.0
2021-12-10,56.0,64.0,46.0
2021-12-11,57.0,70.0,48.0
2021-12-12,55.0,63.0,46.0
2021-12-13,54.0,61.0,47.0
2021-12-14,56.0,61.0,46.0
2021-12-15,49.0,57.0,40.0
2021-12-16,50.0,57.0,42.0
2021-12-17,55.0,65.0,50.0
2021-12-18,57.0,69.0,46.0
2021-12-19,54.0,64.0,44.0
2021-12-20,53.0,65.0,44.0
2021-12-21,58.0,69.0,52.0
2021-12-22,57.0,65.0,50.0
2021-12-23,57.0,58.0,52.0
2021-12-24,56.0,61.0,53.0
2021-12-25,55.0,57.0,52.0
2021-12-26,53.0,58.0,48.0
2021-12-27,50.0,55.0,44.0
2021-12-28,52.0,55.0,47.0
2021-12-29,50.0,56.0,45.0
2021-12-30,53.0,56.0,52.0
2021-12-31,55.0,59.0,47.0
2022-01-01,55.0,61.0,49.0
2022-01-02,54.0,66.0,45.0
2022-01-03,53.0,60.0,44.0
2022-01-04,52.0,60.0,44.0
2022-01-05,54.0,65.0,45.0
2022-01-06,56.0,66.0,47.0
2022-01-07,53.0,57.0,51.0
2022-01-08,56.0,61.0,51.0
2022-01-09,57.0,75.0,46.0
2022-01-10,61.0,74.0,48.0
2022-01-11,65.0,79.0,54.0
2022-01-12,64.0,80.0,50.0
2022-01-13,62.0,69.0,56.0
2022-01-14,61.0,71.0,53.0
2022-01-15,61.0,70.0,56.0
2022-01-16,65.0,74.0,60.0
2022-01-17,62.0,65.0,58.0
2022-01-18,60.0,63.0,56.0
2022-01-19,58.0,62.0,52.0
2022-01-20,59.0,75.0,48.0
2022-01-21,58.0,69.0,49.0
2022-01-22,65.0,74.0,57.0
2022-01-23,64.0,73.0,50.0
2022-01-24,60.0,69.0,48.0
2022-01-25,56.0,65.0,50.0
2022-01-26,56.0,72.0,46.0
2022-01-27,57.0,70.0,47.0
2022-01-28,59.0,75.0,47.0
2022-01-29,62.0,71.0,51.0
2022-01-30,58.0,69.0,45.0
2022-01-31,55.0,64.0,47.0
2022-02-01,57.0,63.0,52.0
2022-02-02,56.0,65.0,45.0
2022-02-03,56.0,66.0,45.0
2022-02-04,56.0,69.0,47.0
2022-02-05,58.0,71.0,43.0
2022-02-06,58.0,72.0,45.0
2022-02-07,63.0,78.0,47.0
2022-02-08,64.0,79.0,52.0
2022-02-09,65.0,85.0,52.0
2022-02-10,71.0,82.0,55.0
2022-02-11,67.0,81.0,53.0
2022-02-12,68.0,89.0,52.0
2022-02-13,70.0,85.0,60.0
2022-02-14,63.0,73.0,53.0
2022-02-15,58.0,62.0,53.0
2022-02-16,56.0,65.0,46.0
2022-02-17,58.0,71.0,49.0
2022-02-18,60.0,72.0,49.0
2022-02-19,60.0,69.0,49.0
2022-02-20,57.0,63.0,49.0
2022-02-21,56.0,60.0,54.0
2022-02-22,56.0,61.0,47.0
2022-02-23,51.0,57.0,46.0
2022-02-24,51.0,61.0,39.0
2022-02-25,53.0,62.0,42.0
2022-02-26,56.0,67.0,45.0
2022-02-27,60.0,76.0,48.0
2022-02-28,63.0,82.0,49.0
2022-03-01,65.0,80.0,51.0
2022-03-02,64.0,78.0,52.0
2022-03-03,60.0,67.0,53.0
2022-03-04,59.0,65.0,52.0
2022-03-05,56.0,60.0,51.0
2022-03-06,54.0,62.0,44.0
2022-03-07,55.0,67.0,45.0
2022-03-08,58.0,70.0,46.0
2022-03-09,58.0,66.0,48.0
2022-03-10,58.0,64.0,53.0
2022-03-11,60.0,72.0,49.0
2022-03-12,62.0,74.0,50.0
2022-03-13,59.0,67.0,50.0
2022-03-14,60.0,69.0,54.0
2022-03-15,60.0,68.0,53.0
2022-03-16,61.0,72.0,53.0
2022-03-17,66.0,78.0,55.0
2022-03-18,63.0,72.0,53.0
2022-03-19,61.0,66.0,56.0
2022-03-20,60.0,72.0,55.0
2022-03-21,62.0,71.0,53.0
2022-03-22,64.0,78.0,55.0
2022-03-23,69.0,84.0,59.0
2022-03-24,64.0,70.0,56.0
2022-03-25,59.0,69.0,54.0
2022-03-26,59.0,64.0,55.0
2022-03-27,59.0,68.0,57.0
2022-03-28,58.0,62.0,55.0
2022-03-29,57.0,63.0,52.0
2022-03-30,59.0,65.0,54.0
2022-03-31,59.0,63.0,57.0
2022-04-01,59.0,65.0,54.0
2022-04-02,59.0,64.0,56.0
2022-04-03,60.0,65.0,56.0
2022-04-04,59.0,64.0,56.0
2022-04-05,62.0,74.0,54.0
2022-04-06,66.0,74.0,58.0
2022-04-07,74.0,95.0,61.0
2022-04-08,80.0,97.0,64.0
2022-04-09,71.0,78.0,62.0
2022-04-10,64.0,69.0,60.0
2022-04-11,63.0,68.0,55.0
2022-04-12,59.0,67.0,53.0
2022-04-13,60.0,67.0,55.0
2022-04-14,59.0,66.0,51.0
2022-04-15,59.0,67.0,53.0
2022-04-16,60.0,67.0,56.0
2022-04-17,59.0,65.0,55.0
2022-04-18,61.0,69.0,55.0
2022-04-19,62.0,68.0,57.0
2022-04-20,61.0,67.0,56.0
2022-04-21,59.0,66.0,53.0
2022-04-22,60.0,64.0,55.0
2022-04-23,59.0,69.0,52.0
2022-04-24,68.0,86.0,56.0
2022-04-25,70.0,86.0,58.0
2022-04-26,66.0,75.0,57.0
2022-04-27,62.0,72.0,56.0
2022-04-28,61.0,65.0,56.0
2022-04-29,60.0,68.0,53.0
2022-04-30,62.0,69.0,56.0
2022-05-01,62.0,69.0,57.0
2022-05-02,63.0,68.0,58.0
2022-05-03,62.0,69.0,59.0
2022-05-04,63.0,70.0,57.0
2022-05-05,62.0,68.0,56.0
2022-05-06,62.0,70.0,56.0
2022-05-07,65.0,71.0,59.0
2022-05-08,62.0,66.0,56.0
2022-05-09,60.0,67.0,54.0
2022-05-10,59.0,67.0,52.0
2022-05-11,58.0,65.0,51.0
2022-05-12,63.0,75.0,54.0
2022-05-13,67.0,80.0,57.0
2022-05-14,70.0,81.0,59.0
2022-05-15,67.0,78.0,59.0
2022-05-16,63.0,67.0,59.0
2022-05-17,62.0,68.0,58.0
2022-05-18,62.0,69.0,58.0
2022-05-19,62.0,66.0,60.0
2022-05-20,61.0,65.0,58.0
2022-05-21,63.0,70.0,59.0
2022-05-22,62.0,66.0,57.0
2022-05-23,60.0,67.0,56.0
2022-05-24,63.0,68.0,60.0
2022-05-25,64.0,70.0,61.0
2022-05-26,64.0,70.0,61.0
2022-05-27,64.0,70.0,61.0
2022-05-28,63.0,69.0,61.0
2022-05-29,64.0,71.0,58.0
2022-05-30,65.0,70.0,59.0
2022-05-31,65.0,71.0,58.0
2022-06-01,66.0,74.0,59.0
2022-06-02,66.0,73.0,61.0
2022-06-03,65.0,72.0,62.0
2022-06-04,65.0,69.0,61.0
2022-06-05,65.0,72.0,61.0
2022-06-06,68.0,74.0,64.0
2022-06-07,67.0,73.0,63.0
2022-06-08,66.0,69.0,63.0
2022-06-09,66.0,74.0,63.0
2022-06-10,67.0,74.0,63.0
2022-06-11,66.0,72.0,63.0
2022-06-12,66.0,72.0,63.0
2022-06-13,67.0,75.0,64.0
2022-06-14,68.0,76.0,63.0
2022-06-15,69.0,74.0,64.0
2022-06-16,68.0,74.0,64.0
2022-06-17,67.0,72.0,63.0
2022-06-18,66.0,73.0,60.0
2022-06-19,67.0,74.0,61.0
2022-06-20,70.0,80.0,61.0
2022-06-21,71.0,80.0,63.0
2022-06-22,66.0,73.0,62.0
2022-06-23,67.0,73.0,63.0
2022-06-24,67.0,72.0,61.0
2022-06-25,65.0,72.0,61.0
2022-06-26,66.0,72.0,62.0
2022-06-27,67.0,73.0,62.0
2022-06-28,68.0,74.0,63.0
2022-06-29,69.0,79.0,64.0
2022-06-30,69.0,76.0,64.0
2022-07-01,68.0,75.0,64.0
2022-07-02,67.0,73.0,63.0
2022-07-03,67.0,74.0,62.0
2022-07-04,67.0,74.0,62.0
2022-07-05,67.0,75.0,63.0
2022-07-06,68.0,74.0,64.0
2022-07-07,69.0,75.0,63.0
2022-07-08,68.0,74.0,63.0
2022-07-09,67.0,72.0,63.0
2022-07-10,68.0,73.0,65.0
2022-07-11,67.0,72.0,62.0
2022-07-12,65.0,71.0,62.0
2022-07-13,65.0,71.0,62.0
2022-07-14,66.0,72.0,64.0
2022-07-15,67.0,72.0,63.0
2022-07-16,67.0,73.0,62.0
2022-07-17,69.0,85.0,64.0
2022-07-18,72.0,80.0,66.0
2022-07-19,69.0,76.0,64.0
2022-07-20,70.0,77.0,65.0
2022-07-21,70.0,75.0,65.0
2022-07-22,69.0,78.0,64.0
2022-07-23,70.0,77.0,67.0
2022-07-24,69.0,75.0,66.0
2022-07-25,69.0,76.0,63.0
2022-07-26,67.0,75.0,63.0
2022-07-27,67.0,74.0,64.0
2022-07-28,68.0,76.0,65.0
2022-07-29,70.0,77.0,66.0
2022-07-30,71.0,77.0,67.0
2022-07-31,73.0,80.0,69.0
2022-08-01,72.0,78.0,68.0
2022-08-02,70.0,76.0,66.0
2022-08-03,70.0,76.0,66.0
2022-08-04,70.0,77.0,66.0
2022-08-05,71.0,77.0,65.0
2022-08-06,69.0,77.0,65.0
2022-08-07,71.0,82.0,64.0
2022-08-08,74.0,82.0,68.0
2022-08-09,75.0,84.0,71.0
2022-08-10,75.0,84.0,69.0
2022-08-11,74.0,80.0,68.0
2022-08-12,72.0,79.0,67.0
2022-08-13,73.0,82.0,67.0
2022-08-14,73.0,80.0,68.0
2022-08-15,71.0,77.0,67.0
2022-08-16,71.0,76.0,67.0
2022-08-17,69.0,75.0,65.0
2022-08-18,67.0,70.0,62.0
2022-08-19,67.0,75.0,63.0
2022-08-20,71.0,80.0,68.0
2022-08-21,71.0,77.0,67.0
2022-08-22,69.0,74.0,64.0
2022-08-23,68.0,76.0,64.0
2022-08-24,71.0,79.0,68.0
2022-08-25,73.0,80.0,67.0
2022-08-26,70.0,76.0,66.0
2022-08-27,71.0,77.0,66.0
2022-08-28,71.0,76.0,66.0
2022-08-29,69.0,76.0,66.0
2022-08-30,70.0,77.0,66.0
2022-08-31,73.0,84.0,68.0
2022-09-01,78.0,88.0,70.0
2022-09-02,78.0,90.0,72.0
2022-09-03,79.0,92.0,72.0
2022-09-04,84.0,100.0,77.0
2022-09-05,82.0,91.0,73.0
2022-09-06,79.0,86.0,73.0
2022-09-07,78.0,87.0,72.0
2022-09-08,79.0,97.0,73.0
2022-09-09,87.0,102.0,71.0
2022-09-10,76.0,81.0,71.0
2022-09-11,78.0,85.0,75.0
2022-09-12,78.0,84.0,71.0
2022-09-13,74.0,80.0,70.0
2022-09-14,73.0,80.0,68.0
2022-09-15,71.0,78.0,66.0
2022-09-16,71.0,78.0,65.0
2022-09-17,71.0,77.0,65.0
2022-09-18,70.0,74.0,67.0
2022-09-19,68.0,,
